rep,position,fraction,latency_ns,outlier
2,14985712,0.7499,37464,0
2,14986340,0.749931,65415,1
2,14993708,0.7503,36046,0
2,14996867,0.750458,63569,1
2,15001705,0.7507,36573,0
2,15002486,0.750739,74620,1
2,15002487,0.750739,79444,1
2,15002488,0.750739,74921,1
2,15002489,0.750739,70292,1
2,15002490,0.75074,65684,1
2,15009458,0.751088,67287,1
2,15009702,0.7511,36625,0
2,15017698,0.751501,36188,0
2,15025695,0.751901,37805,0
2,15033691,0.752301,35921,0
2,15035507,0.752392,75783,1
2,15035508,0.752392,71442,1
2,15035509,0.752392,66815,1
2,15041688,0.752701,35672,0
2,15045075,0.752871,73162,1
2,15045076,0.752871,68570,1
2,15045077,0.752871,64072,1
2,15049685,0.753101,36417,0
2,15057681,0.753501,36385,0
2,15058892,0.753562,69447,1
2,15058893,0.753562,64970,1
2,15059025,0.753569,65398,1
2,15063289,0.753782,85690,1
2,15063290,0.753782,81166,1
2,15063291,0.753782,76764,1
2,15063292,0.753782,72261,1
2,15063293,0.753782,67616,1
2,15063294,0.753782,75168,1
2,15063295,0.753782,70901,1
2,15063296,0.753782,66821,1
2,15065678,0.753902,35701,0
2,15073675,0.754302,35921,0
2,15081671,0.754702,36408,0
2,15082967,0.754767,65484,1
2,15089668,0.755102,35992,0
2,15095120,0.755375,65784,1
2,15097665,0.755502,37038,0
2,15105661,0.755902,35976,0
2,15113658,0.756303,36016,0
2,15114710,0.756355,64121,1
2,15121655,0.756703,36700,0
2,15129651,0.757103,36280,0
2,15137648,0.757503,36480,0
2,15145644,0.757903,36057,0
2,15153641,0.758303,36641,0
2,15161638,0.758703,35607,0
2,15164650,0.758854,63904,1
2,15165812,0.758912,63997,1
2,15169634,0.759104,36033,0
2,15177631,0.759504,35234,0
2,15184428,0.759844,63610,1
2,15185628,0.759904,35590,0
2,15193624,0.760304,36105,0
2,15197722,0.760509,63979,1
2,15201621,0.760704,37353,0
2,15205579,0.760902,63988,1
2,15207801,0.761014,64747,1
2,15209618,0.761104,35650,0
2,15214746,0.761361,69400,1
2,15214747,0.761361,64863,1
2,15217614,0.761505,37200,0
2,15225611,0.761905,35555,0
2,15230400,0.762144,66429,1
2,15233608,0.762305,39468,0
2,15241604,0.762705,36281,0
2,15243323,0.762791,66992,1
2,15249601,0.763105,36239,0
2,15257598,0.763505,35718,0
2,15265594,0.763906,36152,0
2,15268684,0.76406,66433,1
2,15273591,0.764306,36010,0
2,15278831,0.764568,68087,1
2,15278832,0.764568,63500,1
2,15281587,0.764706,36158,0
2,15289584,0.765106,35714,0
2,15297581,0.765506,35233,0
2,15305577,0.765906,38009,0
2,15313574,0.766306,37361,0
2,15321571,0.766707,36327,0
2,15328274,0.767042,69577,1
2,15328275,0.767042,65094,1
2,15329567,0.767107,36124,0
2,15333239,0.767291,69534,1
2,15333240,0.767291,65067,1
2,15334900,0.767374,71161,1
2,15334901,0.767374,66599,1
2,15337564,0.767507,37262,0
2,15345561,0.767907,36275,0
2,15350201,0.768139,64222,1
2,15353557,0.768307,40217,0
2,15361554,0.768707,36775,0
2,15369551,0.769108,39572,0
2,15373819,0.769321,63525,1
2,15373820,0.769321,65543,1
2,15373821,0.769321,64545,1
2,15373822,0.769321,65755,1
2,15373823,0.769321,66261,1
2,15377547,0.769508,38442,0
2,15383883,0.769825,64468,1
2,15383884,0.769825,63966,1
2,15383885,0.769825,66457,1
2,15383886,0.769825,65648,1
2,15383887,0.769825,64194,1
2,15385544,0.769908,35465,0
2,15393540,0.770308,35469,0
2,15401537,0.770708,36543,0
2,15408536,0.771058,63753,1
2,15409534,0.771108,38030,0
2,15411347,0.771199,69001,1
2,15411348,0.771199,64490,1
2,15417530,0.771509,37172,0
2,15424492,0.771857,66792,1
2,15425527,0.771909,36755,0
2,15426162,0.771941,68756,1
2,15426163,0.771941,64172,1
2,15433524,0.772309,43095,0
2,15436981,0.772482,67562,1
2,15441520,0.772709,35967,0
2,15449517,0.773109,35918,0
2,15457514,0.773509,36479,0
2,15463149,0.773791,86639,1
2,15463150,0.773791,82428,1
2,15463151,0.773791,77812,1
2,15463152,0.773792,73120,1
2,15463153,0.773792,68669,1
2,15463154,0.773792,64183,1
2,15465510,0.77391,37892,0
2,15473507,0.77431,36925,0
2,15476727,0.774471,63736,1
2,15481504,0.77471,38002,0
2,15488745,0.775072,63605,1
2,15489500,0.77511,36783,0
2,15497497,0.77551,36195,0
2,15505493,0.77591,36975,0
2,15513490,0.77631,36887,0
2,15514393,0.776356,63828,1
2,15521487,0.776711,37662,0
2,15529483,0.777111,36937,0
2,15537480,0.777511,36229,0
2,15545477,0.777911,38613,0
2,15553473,0.778311,36344,0
2,15561470,0.778711,36362,0
2,15569467,0.779112,36204,0
2,15577463,0.779512,36631,0
2,15585460,0.779912,36339,0
2,15593457,0.780312,36178,0
2,15601453,0.780712,36104,0
2,15609450,0.781112,36115,0
2,15617447,0.781513,36808,0
2,15625443,0.781913,36479,0
2,15631234,0.782203,66738,1
2,15633440,0.782313,36917,0
2,15639013,0.782592,68566,1
2,15639014,0.782592,63961,1
2,15641436,0.782713,35181,0
2,15649433,0.783113,47718,0
2,15653594,0.783321,65152,1
2,15657040,0.783494,67969,1
2,15657041,0.783494,63483,1
2,15657430,0.783513,37136,0
2,15659536,0.783619,63816,1
2,15665426,0.783914,35314,0
2,15671662,0.784226,63635,1
2,15671664,0.784226,69257,1
2,15671665,0.784226,64574,1
2,15673423,0.784314,36291,0
2,15676470,0.784466,68514,1
2,15676471,0.784466,63955,1
2,15681420,0.784714,38406,0
2,15683647,0.784825,68707,1
2,15683648,0.784825,64294,1
2,15689416,0.785114,36508,0
2,15691111,0.785199,70317,1
2,15691112,0.785199,65712,1
2,15697413,0.785514,36724,0
2,15701659,0.785727,66238,1
2,15705410,0.785914,34937,0
2,15710957,0.786192,72979,1
2,15710958,0.786192,68485,1
2,15710959,0.786192,63817,1
2,15713406,0.786314,36530,0
2,15721403,0.786715,35774,0
2,15725083,0.786899,65171,1
2,15729400,0.787115,41894,0
2,15737396,0.787515,36125,0
2,15745393,0.787915,35785,0
2,15753389,0.788315,36475,0
2,15761386,0.788715,37801,0
2,15769383,0.789116,35789,0
2,15769725,0.789133,77118,1
2,15769726,0.789133,72625,1
2,15769727,0.789133,68022,1
2,15769728,0.789133,63475,1
2,15777379,0.789516,35258,0
2,15785376,0.789916,38265,0
2,15790672,0.790181,64681,1
2,15792172,0.790256,65650,1
2,15793373,0.790316,36102,0
2,15801369,0.790716,35545,0
2,15809366,0.791116,36351,0
2,15817051,0.791501,64096,1
2,15817363,0.791517,36057,0
2,15825359,0.791917,36156,0
2,15833356,0.792317,36277,0
2,15841353,0.792717,37078,0
2,15844518,0.792875,63971,1
2,15849349,0.793117,35971,0
2,15857346,0.793517,36780,0
2,15860598,0.79368,64394,1
2,15865343,0.793918,35733,0
2,15873339,0.794318,36057,0
2,15881336,0.794718,35665,0
2,15888656,0.795084,65621,1
2,15889332,0.795118,36912,0
2,15890607,0.795182,69041,1
2,15890608,0.795182,64414,1
2,15897329,0.795518,36117,0
2,15899433,0.795623,69192,1
2,15899434,0.795624,64565,1
2,15903102,0.795807,70198,1
2,15903103,0.795807,65855,1
2,15905326,0.795918,35771,0
2,15913322,0.796318,36767,0
2,15921319,0.796719,36006,0
2,15922045,0.796755,74538,1
2,15922046,0.796755,70159,1
2,15922047,0.796755,65825,1
2,15929316,0.797119,36137,0
2,15935971,0.797452,66138,1
2,15937312,0.797519,36714,0
2,15945309,0.797919,35550,0
2,15953306,0.798319,35539,0
2,15961302,0.798719,37567,0
2,15969299,0.79912,36127,0
2,15970933,0.799201,72029,1
2,15970934,0.799201,67546,1
2,15977296,0.79952,44554,0
2,15985292,0.79992,36725,0
2,15993289,0.80032,36382,0
2,16001285,0.80072,36800,0
2,16009282,0.80112,35266,0
2,16017279,0.801521,35755,0
2,16025275,0.801921,36019,0
2,16033272,0.802321,41717,0
2,16037424,0.802529,72907,1
2,16037425,0.802529,68235,1
2,16037426,0.802529,63744,1
2,16041269,0.802721,37010,0
2,16045848,0.80295,63405,1
2,16049265,0.803121,36089,0
2,16054047,0.803361,68329,1
2,16054048,0.803361,63825,1
2,16057262,0.803521,36028,0
2,16064503,0.803884,71463,1
2,16064504,0.803884,66892,1
2,16065259,0.803922,36033,0
2,16073255,0.804322,36037,0
2,16081252,0.804722,35550,0
2,16089249,0.805122,36543,0
2,16097245,0.805522,35185,0
2,16099502,0.805635,70161,1
2,16099503,0.805635,65488,1
2,16103513,0.805836,65267,1
2,16105242,0.805922,35582,0
2,16113238,0.806322,36003,0
2,16116367,0.806479,67397,1
2,16120214,0.806672,64183,1
2,16121235,0.806723,37245,0
2,16122481,0.806785,63801,1
2,16126215,0.806972,65857,1
2,16129232,0.807123,36332,0
2,16137228,0.807523,37915,0
2,16145225,0.807923,35197,0
2,16153222,0.808323,35140,0
2,16160746,0.8087,68179,1
2,16160747,0.8087,63599,1
2,16161218,0.808723,35634,0
2,16164559,0.808891,64629,1
2,16169107,0.809118,66898,1
2,16169215,0.809124,35660,0
2,16177212,0.809524,36418,0
2,16185208,0.809924,35993,0
2,16191976,0.810263,113078,1
2,16191977,0.810263,109046,1
2,16191978,0.810263,104863,1
2,16191979,0.810263,100761,1
2,16191980,0.810263,96491,1
2,16191981,0.810263,92063,1
2,16191982,0.810263,87706,1
2,16191983,0.810263,83317,1
2,16191984,0.810263,79000,1
2,16191985,0.810263,74732,1
2,16191986,0.810263,70690,1
2,16191987,0.810263,66692,1
2,16193205,0.810324,35946,0
2,16196921,0.81051,63460,1
2,16199958,0.810662,103726,1
2,16199959,0.810662,99449,1
2,16199960,0.810662,95111,1
2,16199961,0.810662,90783,1
2,16199962,0.810662,86355,1
2,16199963,0.810662,82014,1
2,16199964,0.810662,77743,1
2,16199965,0.810662,73537,1
2,16199966,0.810662,69315,1
2,16199967,0.810662,64783,1
2,16201202,0.810724,37054,0
2,16203975,0.810863,79508,1
2,16203976,0.810863,75259,1
2,16203977,0.810863,70955,1
2,16203978,0.810863,66743,1
2,16205738,0.810951,63805,1
2,16209198,0.811124,35149,0
2,16210789,0.811204,68727,1
2,16210790,0.811204,64103,1
2,16217195,0.811525,35934,0
2,16225192,0.811925,36381,0
2,16233188,0.812325,36559,0
2,16241185,0.812725,36398,0
2,16249181,0.813125,35155,0
2,16257178,0.813525,36077,0
2,16265175,0.813926,35971,0
2,16273171,0.814326,36007,0
2,16276619,0.814498,65120,1
2,16281168,0.814726,37139,0
2,16289165,0.815126,37042,0
2,16294508,0.815393,64811,1
2,16297161,0.815526,35497,0
2,16300863,0.815711,104733,1
2,16300864,0.815711,100566,1
2,16300865,0.815712,96511,1
2,16300866,0.815712,92639,1
2,16300867,0.815712,88442,1
2,16300868,0.815712,84101,1
2,16300869,0.815712,79860,1
2,16300870,0.815712,75608,1
2,16300871,0.815712,71204,1
2,16300872,0.815712,66900,1
2,16301661,0.815751,63800,1
2,16305158,0.815926,35861,0
2,16313155,0.816327,35144,0
2,16321151,0.816727,37494,0
2,16327227,0.817031,66173,1
2,16329148,0.817127,43437,0
2,16337145,0.817527,36849,0
2,16345141,0.817927,37039,0
2,16353138,0.818327,35797,0
2,16361134,0.818727,41429,0
2,16369131,0.819128,36972,0
2,16377128,0.819528,37033,0
2,16385124,0.819928,36067,0
2,16393121,0.820328,37200,0
2,16396385,0.820491,66070,1
2,16401118,0.820728,35278,0
2,16409114,0.821128,35458,0
2,16417111,0.821529,36196,0
2,16425108,0.821929,35632,0
2,16425131,0.82193,69760,1
2,16425132,0.82193,65114,1
2,16433104,0.822329,36932,0
2,16439171,0.822632,66561,1
2,16441101,0.822729,35727,0
2,16445212,0.822935,63254,1
2,16449098,0.823129,37254,0
2,16457094,0.823529,36132,0
2,16465091,0.82393,35892,0
2,16473087,0.82433,37993,0
2,16476359,0.824493,63787,1
2,16481084,0.82473,43086,0
2,16489081,0.82513,38203,0
2,16497077,0.82553,36406,0
2,16505074,0.82593,36664,0
2,16510585,0.826206,69459,1
2,16510586,0.826206,64958,1
2,16513071,0.826331,37563,0
2,16518353,0.826595,64920,1
2,16521067,0.826731,35111,0
2,16527590,0.827057,67625,1
2,16529064,0.827131,38592,0
2,16537061,0.827531,36515,0
2,16545057,0.827931,38585,0
2,16546519,0.828004,65056,1
2,16553054,0.828331,39019,0
2,16560224,0.82869,67603,1
2,16561051,0.828731,35508,0
2,16569047,0.829132,36818,0
2,16577044,0.829532,37002,0
2,16585041,0.829932,36122,0
2,16592168,0.830289,63953,1
2,16593037,0.830332,36370,0
2,16593154,0.830338,69730,1
2,16593155,0.830338,65124,1
2,16601034,0.830732,35426,0
2,16609030,0.831132,36608,0
2,16617027,0.831533,36184,0
2,16625024,0.831933,36288,0
2,16633020,0.832333,35816,0
2,16639066,0.832635,75218,1
2,16639067,0.832635,70736,1
2,16639068,0.832636,66013,1
2,16641017,0.832733,35267,0
2,16649014,0.833133,35721,0
2,16657010,0.833533,35490,0
2,16658644,0.833615,63618,1
2,16665007,0.833934,36164,0
2,16673004,0.834334,37856,0
2,16681000,0.834734,36157,0
2,16683987,0.834883,65321,1
2,16688997,0.835134,35837,0
2,16696984,0.835534,63681,1
2,16696985,0.835534,67105,1
2,16696994,0.835534,35471,0
2,16704990,0.835934,36045,0
2,16712987,0.836335,35680,0
2,16720983,0.836735,38620,0
2,16724521,0.836912,64083,1
2,16728980,0.837135,37535,0
2,16729433,0.837157,72947,1
2,16729434,0.837158,68438,1
2,16729435,0.837158,63801,1
2,16735416,0.837457,64303,1
2,16736648,0.837519,63561,1
2,16736977,0.837535,37135,0
2,16744973,0.837935,37073,0
2,16752970,0.838335,35717,0
2,16755747,0.838474,73414,1
2,16755748,0.838474,68825,1
2,16755749,0.838474,64319,1
2,16760967,0.838735,35813,0
2,16761955,0.838785,65626,1
2,16761957,0.838785,94182,1
2,16761958,0.838785,103438,1
2,16761959,0.838785,98849,1
2,16761960,0.838785,94186,1
2,16761961,0.838785,89673,1
2,16761962,0.838785,85056,1
2,16761963,0.838785,80510,1
2,16761964,0.838785,75760,1
2,16761965,0.838785,71437,1
2,16761966,0.838785,67777,1
2,16761967,0.838786,65533,1
2,16761968,0.838786,68215,1
2,16761969,0.838786,63564,1
2,16768963,0.839136,35531,0
2,16773142,0.839345,65132,1
2,16776960,0.839536,37387,0
2,16784957,0.839936,35695,0
2,16792953,0.840336,35747,0
2,16800950,0.840736,35457,0
2,16808947,0.841136,35587,0
2,16812625,0.841321,64826,1
2,16816943,0.841537,38596,0
2,16824940,0.841937,37106,0
2,16831389,0.842259,64509,1
2,16831391,0.84226,65175,1
2,16832937,0.842337,36404,0
2,16839710,0.842676,66533,1
2,16840933,0.842737,39371,0
2,16848930,0.843137,35350,0
2,16856926,0.843537,37319,0
2,16864923,0.843938,35594,0
2,16869591,0.844171,70143,1
2,16869592,0.844171,65748,1
2,16872920,0.844338,37825,0
2,16873233,0.844353,63873,1
2,16880916,0.844738,36381,0
2,16888913,0.845138,36318,0
2,16896910,0.845538,36838,0
2,16904906,0.845938,37633,0
2,16912903,0.846339,36694,0
2,16920900,0.846739,35470,0
2,16928896,0.847139,37034,0
2,16936893,0.847539,36440,0
2,16944890,0.847939,35260,0
2,16952589,0.848324,74115,1
2,16952590,0.848324,69551,1
2,16952591,0.848325,64977,1
2,16952886,0.848339,37239,0
2,16960883,0.848739,36789,0
2,16961104,0.848751,64589,1
2,16968879,0.84914,40050,0
2,16972963,0.849344,65043,1
2,16976876,0.84954,36657,0
2,16984873,0.84994,37172,0
2,16992869,0.85034,36069,0
2,16993938,0.850394,65496,1
2,17000866,0.85074,36132,0
2,17008863,0.85114,38786,0
2,17016859,0.851541,36103,0
2,17019179,0.851657,63743,1
2,17024856,0.851941,36166,0
2,17032853,0.852341,36349,0
2,17040849,0.852741,36361,0
2,17048846,0.853141,35740,0
2,17056843,0.853541,37486,0
2,17064839,0.853942,47484,0
2,17065616,0.85398,69995,1
2,17065617,0.85398,65469,1
2,17072836,0.854342,36473,0
2,17080832,0.854742,36819,0
2,17083756,0.854888,65641,1
2,17088829,0.855142,35589,0
2,17096826,0.855542,36713,0
2,17100634,0.855733,67732,1
2,17101528,0.855777,71076,1
2,17101529,0.855778,66412,1
2,17104822,0.855942,42800,0
2,17112819,0.856343,35881,0
2,17113718,0.856387,68436,1
2,17113719,0.856388,64083,1
2,17118216,0.856613,65250,1
2,17120816,0.856743,35919,0
2,17121715,0.856788,64307,1
2,17121716,0.856788,67779,1
2,17127256,0.857065,66693,1
2,17128812,0.857143,36160,0
2,17129553,0.85718,65378,1
2,17135380,0.857471,63546,1
2,17136809,0.857543,36922,0
2,17138960,0.857651,65723,1
2,17144806,0.857943,35610,0
2,17148297,0.858118,65648,1
2,17152802,0.858343,38830,0
2,17156903,0.858549,68444,1
2,17156904,0.858549,63993,1
2,17160799,0.858743,35081,0
2,17166149,0.859011,73447,1
2,17166150,0.859011,68785,1
2,17166151,0.859011,64290,1
2,17168796,0.859144,35521,0
2,17176792,0.859544,35546,0
2,17184789,0.859944,38363,0
2,17187615,0.860085,71480,1
2,17187616,0.860085,66906,1
2,17192786,0.860344,36706,0
2,17200782,0.860744,36338,0
2,17208779,0.861144,36521,0
2,17216775,0.861545,35113,0
2,17224772,0.861945,38116,0
2,17227159,0.862064,68886,1
2,17227160,0.862064,64376,1
2,17232769,0.862345,37271,0
2,17233931,0.862403,64475,1
2,17235042,0.862459,68015,1
2,17235043,0.862459,63408,1
2,17240765,0.862745,38474,0
2,17247224,0.863068,63684,1
2,17248762,0.863145,36989,0
2,17256759,0.863545,38793,0
2,17264755,0.863946,36578,0
2,17272752,0.864346,37255,0
2,17280749,0.864746,36445,0
2,17288745,0.865146,37339,0
2,17296742,0.865546,35735,0
2,17300659,0.865742,77507,1
2,17300660,0.865742,73209,1
2,17300661,0.865742,68598,1
2,17300662,0.865742,64040,1
2,17304739,0.865946,35443,0
2,17312735,0.866347,35736,0
2,17320622,0.866741,73888,1
2,17320623,0.866741,69221,1
2,17320624,0.866741,64584,1
2,17320625,0.866741,112477,1
2,17320626,0.866741,107654,1
2,17320627,0.866741,103369,1
2,17320628,0.866741,98881,1
2,17320629,0.866742,94222,1
2,17320630,0.866742,89618,1
2,17320631,0.866742,85259,1
2,17320632,0.866742,80822,1
2,17320633,0.866742,84279,1
2,17320634,0.866742,87813,1
2,17320635,0.866742,83209,1
2,17320636,0.866742,89697,1
2,17320637,0.866742,85356,1
2,17320638,0.866742,80579,1
2,17320639,0.866742,76340,1
2,17320640,0.866742,71913,1
2,17320641,0.866742,67339,1
2,17320732,0.866747,36326,0
2,17328728,0.867147,39411,0
2,17336725,0.867547,34919,0
2,17343301,0.867876,63542,1
2,17344722,0.867947,37624,0
2,17352718,0.868347,35409,0
2,17358998,0.868662,64449,1
2,17360715,0.868747,36686,0
2,17368712,0.869148,35691,0
2,17369548,0.869189,64692,1
2,17376708,0.869548,35786,0
2,17384705,0.869948,35516,0
2,17392702,0.870348,35546,0
2,17400698,0.870748,38246,0
2,17406554,0.871041,66726,1
2,17408695,0.871148,35863,0
2,17416692,0.871549,38301,0
2,17424688,0.871949,36861,0
2,17428934,0.872161,64614,1
2,17432685,0.872349,38498,0
2,17440681,0.872749,35175,0
2,17442226,0.872826,64804,1
2,17448678,0.873149,36485,0
2,17456675,0.873549,36118,0
2,17464671,0.87395,36602,0
2,17472668,0.87435,36668,0
2,17480665,0.87475,37818,0
2,17488661,0.87515,35434,0
2,17488835,0.875159,65082,1
2,17494069,0.875421,64469,1
2,17496658,0.87555,36040,0
2,17504655,0.87595,38151,0
2,17512651,0.876351,35463,0
2,17520648,0.876751,36801,0
2,17528645,0.877151,36321,0
2,17532513,0.877344,64537,1
2,17536641,0.877551,35220,0
2,17544638,0.877951,36103,0
2,17552635,0.878351,36303,0
2,17560631,0.878751,37030,0
2,17568628,0.879152,35459,0
2,17572760,0.879358,78165,1
2,17572761,0.879358,74505,1
2,17572762,0.879359,70232,1
2,17572763,0.879359,66073,1
2,17576624,0.879552,36585,0
2,17578616,0.879651,64113,1
2,17584275,0.879935,68816,1
2,17584276,0.879935,64210,1
2,17584621,0.879952,36231,0
2,17592618,0.880352,35971,0
2,17593689,0.880406,72901,1
2,17593690,0.880406,68438,1
2,17593691,0.880406,63813,1
2,17600614,0.880752,35510,0
2,17608554,0.88115,65626,1
2,17608611,0.881152,36712,0
2,17616608,0.881553,36517,0
2,17624604,0.881953,36313,0
2,17632601,0.882353,36353,0
2,17637429,0.882595,67978,1
2,17637430,0.882595,63381,1
2,17640598,0.882753,35551,0
2,17648594,0.883153,36348,0
2,17656591,0.883553,35078,0
2,17664588,0.883954,36925,0
2,17672578,0.884353,68177,1
2,17672579,0.884353,63654,1
2,17672584,0.884354,40983,0
2,17672595,0.884354,64612,1
2,17672815,0.884365,70077,1
2,17672816,0.884365,65627,1
2,17679373,0.884693,64851,1
2,17680581,0.884754,35449,0
2,17685487,0.884999,63296,1
2,17688577,0.885154,35331,0
2,17696574,0.885554,36990,0
2,17704571,0.885954,36265,0
2,17705217,0.885987,64181,1
2,17711864,0.886319,70789,1
2,17711865,0.886319,66307,1
2,17712567,0.886354,36608,0
2,17720564,0.886755,38410,0
2,17728561,0.887155,37517,0
2,17736557,0.887555,37304,0
2,17740492,0.887752,64503,1
2,17744554,0.887955,36515,0
2,17747688,0.888112,64339,1
2,17748953,0.888175,65790,1
2,17752551,0.888355,35538,0
2,17759542,0.888705,77758,1
2,17759543,0.888705,73154,1
2,17759544,0.888705,68669,1
2,17759545,0.888705,64003,1
2,17760547,0.888755,38311,0
2,17768544,0.889156,34775,0
2,17771093,0.889283,76664,1
2,17771094,0.889283,72221,1
2,17771095,0.889283,70051,1
2,17771096,0.889283,74058,1
2,17771097,0.889283,69562,1
2,17771098,0.889283,65101,1
2,17771103,0.889284,70298,1
2,17771104,0.889284,79882,1
2,17771105,0.889284,75287,1
2,17771106,0.889284,70682,1
2,17771107,0.889284,65972,1
2,17776541,0.889556,36174,0
2,17777774,0.889618,64250,1
2,17781101,0.889784,63399,1
2,17784537,0.889956,36586,0
2,17786094,0.890034,69295,1
2,17786095,0.890034,64828,1
2,17792534,0.890356,37352,0
2,17795392,0.890499,67026,1
2,17800531,0.890756,36729,0
2,17808527,0.891156,35723,0
2,17816524,0.891557,37289,0
2,17824520,0.891957,36986,0
2,17829758,0.892219,131019,1
2,17829759,0.892219,126908,1
2,17829760,0.892219,122857,1
2,17829761,0.892219,118871,1
2,17829762,0.892219,114747,1
2,17829763,0.892219,110862,1
2,17829764,0.892219,106802,1
2,17829765,0.892219,102382,1
2,17829766,0.892219,98327,1
2,17829767,0.892219,93893,1
2,17829768,0.892219,89618,1
2,17829769,0.892219,85615,1
2,17829770,0.892219,81199,1
2,17829771,0.89222,76834,1
2,17829772,0.89222,72422,1
2,17829773,0.89222,68372,1
2,17829774,0.89222,64150,1
2,17832517,0.892357,36872,0
2,17840514,0.892757,35968,0
2,17848510,0.893157,35699,0
2,17854891,0.893477,71758,1
2,17854892,0.893477,67499,1
2,17856507,0.893557,37547,0
2,17864504,0.893958,38480,0
2,17865133,0.893989,68056,1
2,17865134,0.893989,63556,1
2,17872500,0.894358,35970,0
2,17880497,0.894758,39233,0
2,17888494,0.895158,35646,0
2,17896490,0.895558,37312,0
2,17904487,0.895958,35888,0
2,17907214,0.896095,64910,1
2,17912484,0.896359,35355,0
2,17920480,0.896759,35952,0
2,17926579,0.897064,66081,1
2,17928477,0.897159,34907,0
2,17936473,0.897559,35565,0
2,17936565,0.897564,66260,1
2,17944470,0.897959,36422,0
2,17952467,0.898359,36329,0
2,17960463,0.898759,35374,0
2,17961844,0.898829,68522,1
2,17961845,0.898829,64034,1
2,17968460,0.89916,35964,0
2,17968751,0.899174,69541,1
2,17968752,0.899174,65068,1
2,17976457,0.89956,36105,0
2,17978784,0.899676,73490,1
2,17978785,0.899676,69061,1
2,17978786,0.899676,64315,1
2,17984453,0.89996,35832,0
2,17992450,0.90036,39352,0
2,18000447,0.90076,40034,0
2,18008443,0.90116,35246,0
2,18016440,0.901561,36048,0
2,18024437,0.901961,37452,0
2,18032433,0.902361,36052,0
2,18040430,0.902761,35561,0
2,18048426,0.903161,36076,0
2,18056423,0.903561,35756,0
2,18064420,0.903962,35512,0
2,18072416,0.904362,35962,0
2,18079368,0.90471,69206,1
2,18079369,0.90471,64732,1
2,18080413,0.904762,39086,0
2,18085467,0.905015,67629,1
2,18088410,0.905162,35786,0
2,18096268,0.905555,65095,1
2,18096406,0.905562,35844,0
2,18104403,0.905962,36518,0
2,18110809,0.906283,73710,1
2,18110810,0.906283,68896,1
2,18110811,0.906283,64415,1
2,18112400,0.906363,36044,0
2,18113988,0.906442,72905,1
2,18113989,0.906442,68460,1
2,18113990,0.906442,63828,1
2,18120396,0.906763,36554,0
2,18126937,0.90709,65891,1
2,18128393,0.907163,35495,0
2,18132401,0.907363,70464,1
2,18132402,0.907363,65680,1
2,18136390,0.907563,36591,0
2,18141079,0.907798,75429,1
2,18141080,0.907798,70937,1
2,18141081,0.907798,66385,1
2,18144386,0.907963,35648,0
2,18150834,0.908286,65154,1
2,18152383,0.908363,37759,0
2,18160380,0.908764,37157,0
2,18168376,0.909164,36475,0
2,18176373,0.909564,35691,0
2,18179552,0.909723,63809,1
2,18184369,0.909964,36983,0
2,18192366,0.910364,35660,0
2,18196522,0.910572,64573,1
2,18200363,0.910764,37069,0
2,18203043,0.910898,64042,1
2,18208359,0.911164,37599,0
2,18216356,0.911565,37491,0
2,18222593,0.911877,66123,1
2,18224353,0.911965,35920,0
2,18232349,0.912365,36206,0
2,18240346,0.912765,35581,0
2,18248343,0.913165,36720,0
2,18256339,0.913565,36855,0
2,18261373,0.913817,65377,1
2,18264336,0.913966,35980,0
2,18272333,0.914366,37817,0
2,18275460,0.914522,65790,1
2,18280329,0.914766,36108,0
2,18287173,0.915108,68371,1
2,18287174,0.915108,63926,1
2,18288326,0.915166,35549,0
2,18296322,0.915566,37551,0
2,18304319,0.915966,37089,0
2,18312316,0.916367,36214,0
2,18320312,0.916767,37760,0
2,18323066,0.916904,63266,1
2,18327793,0.917141,64679,1
2,18328309,0.917167,35416,0
2,18333940,0.917449,65002,1
2,18336306,0.917567,36586,0
2,18344302,0.917967,36453,0
2,18352299,0.918367,36962,0
2,18355180,0.918511,64169,1
2,18360296,0.918768,35941,0
2,18368292,0.919168,35613,0
2,18376289,0.919568,35877,0
2,18381214,0.919814,65550,1
2,18382220,0.919865,69917,1
2,18382221,0.919865,65476,1
2,18384286,0.919968,36934,0
2,18392282,0.920368,37169,0
2,18400279,0.920768,35831,0
2,18408276,0.921168,37953,0
2,18416272,0.921569,35832,0
2,18424269,0.921969,37179,0
2,18432265,0.922369,38260,0
2,18434913,0.922501,65597,1
2,18440262,0.922769,35658,0
2,18442364,0.922874,70699,1
2,18442365,0.922874,66101,1
2,18447640,0.923138,68544,1
2,18447641,0.923138,64165,1
2,18448259,0.923169,38365,0
2,18456255,0.923569,38645,0
2,18464252,0.92397,37166,0
2,18472249,0.92437,36226,0
2,18475944,0.924555,63405,1
2,18475945,0.924555,74314,1
2,18475946,0.924555,69772,1
2,18475947,0.924555,65357,1
2,18480245,0.92477,36756,0
2,18488242,0.92517,35997,0
2,18490624,0.925289,69588,1
2,18490625,0.925289,64962,1
2,18496239,0.92557,35702,0
2,18497832,0.92565,67868,1
2,18497833,0.92565,63403,1
2,18504235,0.92597,35744,0
2,18512232,0.926371,36491,0
2,18520229,0.926771,36369,0
2,18528225,0.927171,38052,0
2,18533399,0.92743,63562,1
2,18536222,0.927571,35962,0
2,18541647,0.927842,66958,1
2,18544218,0.927971,37002,0
2,18552215,0.928371,36830,0
